Time,ECG_Signal
0.0,-0.1276625307879323
0.01001001001001001,0.04491895122018258
0.02002002002002002,0.24940541803885252
0.03003003003003003,0.49141592237792425
0.04004004004004004,0.6894613791149018
0.050050050050050046,0.7744359625444704
0.06006006006006006,0.6612635915820967
0.07007007007007007,1.0869059262162635
0.08008008008008008,1.0505327650081058
0.09009009009009009,0.9372108551776217
0.10010010010010009,1.3306740681511477
0.11011011011011011,0.9861587129449289
0.12012012012012012,1.189545412861721
0.13013013013013014,1.19833637948629
0.14014014014014015,1.0190525588756758
0.15015015015015015,1.0734005118642276
0.16016016016016016,0.8297405002992829
0.17017017017017017,0.9402530160230597
0.18018018018018017,0.6046228900424897
0.19019019019019018,0.8448322152095347
0.20020020020020018,0.6180962107436756
0.21021021021021022,0.5122750850413116
0.22022022022022023,0.3821696393907881
0.23023023023023023,0.4336106812572489
0.24024024024024024,0.44667877538638645
0.2502502502502503,0.30310732574815646
0.2602602602602603,-0.028664301750050192
0.2702702702702703,0.14594892545518487
0.2802802802802803,0.06830908995946262
0.2902902902902903,0.04416133548881594
0.3003003003003003,0.12027072054465102
0.3103103103103103,0.09596648521014489
0.3203203203203203,0.13268421943166814
0.3303303303303303,0.02779057854523291
0.34034034034034033,0.06107394711391975
0.35035035035035034,0.21699511624156628
0.36036036036036034,0.05636605434494976
0.37037037037037035,0.2064064375189253
0.38038038038038036,0.2951168341823474
0.39039039039039036,0.23726492759045478
0.40040040040040037,0.35607713307536454
0.41041041041041043,0.24324668707878952
0.42042042042042044,0.1761691707315418
0.43043043043043044,0.20777192458548366
0.44044044044044045,0.21580224468028056
0.45045045045045046,0.04542960950617044
0.46046046046046046,-0.03622901773322155
0.47047047047047047,0.08589555062749149
0.4804804804804805,-0.27635982769939127
0.4904904904904905,-0.36833404291366184
0.5005005005005005,-0.3413993653374391
0.5105105105105106,-0.34407182153502336
0.5205205205205206,-0.6387288235994907
0.5305305305305306,-0.7991531846312014
0.5405405405405406,-0.897969366707297
0.5505505505505506,-1.0839413787981877
0.5605605605605606,-0.9443471862645901
0.5705705705705706,-1.0621559627695116
0.5805805805805806,-1.1710031688780822
0.5905905905905906,-1.1580840738713736
0.6006006006006006,-1.2115605715229305
0.6106106106106106,-1.216103530519076
0.6206206206206206,-1.218220748441182
0.6306306306306306,-1.1069589380843514
0.6406406406406406,-1.1822809849027003
0.6506506506506506,-1.120097616577324
0.6606606606606606,-0.9093529174619902
0.6706706706706707,-0.9859587761313311
0.6806806806806807,-0.8690033499447201
0.6906906906906907,-0.5729960901579422
0.7007007007007007,-0.5921241483048569
0.7107107107107107,-0.5342200153031271
0.7207207207207207,-0.2809167519352124
0.7307307307307307,-0.15392053164180697
0.7407407407407407,0.10114159784872837
0.7507507507507507,0.1536912708029879
0.7607607607607607,0.2945766433873804
0.7707707707707707,0.6007335171059305
0.7807807807807807,0.5823103578761589
0.7907907907907907,0.6378686824337192
0.8008008008008007,0.5777685519495284
0.8108108108108109,0.885370657792091
0.8208208208208209,0.7831575857042465
0.8308308308308309,0.8171559027378369
0.8408408408408409,0.7696802367142157
0.8508508508508509,0.6483996733343961
0.8608608608608609,0.8918008137285935
0.8708708708708709,0.9346926528190006
0.8808808808808809,0.8539259972741995
0.8908908908908909,0.5058436025283023
0.9009009009009009,0.672467657510177
0.9109109109109109,0.5963669529724558
0.9209209209209209,0.5372955717440662
0.9309309309309309,0.534859260671681
0.9409409409409409,0.44287866790859115
0.950950950950951,0.38303294866107834
0.960960960960961,0.37315192632431526
0.970970970970971,0.3445626771886701
0.980980980980981,0.23479637404669587
0.990990990990991,0.1789261879603267
1.001001001001001,0.28171602620105174
1.011011011011011,0.374902060494843
1.021021021021021,0.37954616648518313
1.031031031031031,0.4394479567012878
1.0410410410410411,0.4709709672845976
1.0510510510510511,0.2252687145341134
1.0610610610610611,0.25221347821921314
1.0710710710710711,0.7007064254782094
1.0810810810810811,0.3276600736935559
1.0910910910910911,0.6877772605965686
1.1011011011011012,0.6659090072357386
1.1111111111111112,0.5897978356627779
1.1211211211211212,0.650653820270476
1.1311311311311312,0.564117981492896
1.1411411411411412,0.6203451270608508
1.1511511511511512,0.4839610991161938
1.1611611611611612,0.3569826501659304
1.1711711711711712,0.4031794492847985
1.1811811811811812,0.23966366240333592
1.1911911911911912,0.31341487942745105
1.2012012012012012,-0.06139899198933682
1.2112112112112112,-0.01933481084199614
1.2212212212212212,-0.1909677522676242
1.2312312312312312,-0.25681450805079076
1.2412412412412412,-0.30319874196759655
1.2512512512512513,-0.7410569807715666
1.2612612612612613,-0.7525266979810393
1.2712712712712713,-0.6959896122575062
1.2812812812812813,-0.8858308075996754
1.2912912912912913,-0.9411323274891442
1.3013013013013013,-1.0992932490457612
1.3113113113113113,-1.3458902592274091
1.3213213213213213,-1.2060579621741514
1.3313313313313313,-1.4088312627910609
1.3413413413413413,-1.3532417805482708
1.3513513513513513,-1.2934818175810563
1.3613613613613613,-1.2626833595503522
1.3713713713713713,-1.2080513333310186
1.3813813813813813,-1.266146356400706
1.3913913913913913,-0.9763213457916209
1.4014014014014013,-0.9227869116121464
1.4114114114114114,-0.9678130961987311
1.4214214214214214,-0.48918570596601985
1.4314314314314314,-0.8236757240714218
1.4414414414414414,-0.49566932580406836
1.4514514514514514,-0.08427300846959387
1.4614614614614614,-0.20367449548612498
1.4714714714714714,-0.12548812937070025
1.4814814814814814,-0.015650668251887136
1.4914914914914914,0.37211036010133697
1.5015015015015014,0.219469014990467
1.5115115115115114,0.3632859438455267
1.5215215215215214,0.3483715593830689
1.5315315315315314,0.5617799156965816
1.5415415415415414,0.5512548818059803
1.5515515515515514,0.5189984207210667
1.5615615615615615,0.3150805958616508
1.5715715715715715,0.4836248324136055
1.5815815815815815,0.6327403294658089
1.5915915915915915,0.5421253883672784
1.6016016016016015,0.44432204630644123
1.6116116116116117,0.5085467990071753
1.6216216216216217,0.44874415658504424
1.6316316316316317,0.4436395854357101
1.6416416416416417,0.44021451706161163
1.6516516516516517,0.3267514836547241
1.6616616616616617,0.25977311406826725
1.6716716716716717,0.31260469032397353
1.6816816816816818,0.42290593146094735
1.6916916916916918,0.4248186328557126
1.7017017017017018,0.4005975855696683
1.7117117117117118,0.4425742122457591
1.7217217217217218,0.3393668347651466
1.7317317317317318,0.34604251695369526
1.7417417417417418,0.3546755563896188
1.7517517517517518,0.6132374239044679
1.7617617617617618,0.5048397025032052
1.7717717717717718,0.6244805354729233
1.7817817817817818,0.8245448173271971
1.7917917917917918,0.80275031431441
1.8018018018018018,0.7273577799557579
1.8118118118118118,0.8794071235682885
1.8218218218218218,0.9673588955275998
1.8318318318318318,0.9143115246869786
1.8418418418418419,0.9747065739283857
1.8518518518518519,0.8350069176586837
1.8618618618618619,0.8294069663408574
1.8718718718718719,0.8534090897991533
1.8818818818818819,0.7946591240729043
1.8918918918918919,0.7244668823421885
1.901901901901902,0.4247991390232566
1.911911911911912,0.5420621163780421
1.921921921921922,0.31872416019028466
1.931931931931932,0.2199084712441967
1.941941941941942,0.20925515806325612
1.951951951951952,-0.1132529202265336
1.961961961961962,-0.11192362741118128
1.971971971971972,-0.3818056712316694
1.981981981981982,-0.46537782879113065
1.991991991991992,-0.5875151282957893
2.002002002002002,-0.8440678864698098
2.012012012012012,-0.6348455389054093
2.022022022022022,-1.0361385992729628
2.032032032032032,-1.0700884951288065
2.042042042042042,-1.0613012950257976
2.052052052052052,-1.1510887948039628
2.062062062062062,-1.2175233454046164
2.0720720720720722,-1.2049306713692416
2.0820820820820822,-1.2977305521208062
2.0920920920920922,-1.157266578018814
2.1021021021021022,-1.0208168869905587
2.1121121121121122,-1.0840227918709844
2.1221221221221223,-0.9724441233410798
2.1321321321321323,-0.9832466095729494
2.1421421421421423,-0.9007501635133688
2.1521521521521523,-0.7119935094079876
2.1621621621621623,-0.4435716378843103
2.1721721721721723,-0.3455665116786195
2.1821821821821823,-0.2890240124455692
2.1921921921921923,-0.327449237488876
2.2022022022022023,-0.18173310560415365
2.2122122122122123,-0.14181759423482243
2.2222222222222223,0.08819327447473989
2.2322322322322323,-0.022405864236294128
2.2422422422422423,0.22669209759518472
2.2522522522522523,0.13374331875362633
2.2622622622622623,0.18920384515442165
2.2722722722722724,0.011112708801314264
2.2822822822822824,0.10120530598751547
2.2922922922922924,0.18220550929841334
2.3023023023023024,0.22385007914987035
2.3123123123123124,0.16051253683381994
2.3223223223223224,0.22931124868195313
2.3323323323323324,0.08096816788419334
2.3423423423423424,-0.044075854355183935
2.3523523523523524,-0.1478482231567429
2.3623623623623624,-0.12467434900494265
2.3723723723723724,-0.08377390013240682
2.3823823823823824,0.01266760091925753
2.3923923923923924,-0.035784614051033586
2.4024024024024024,0.08702241841634441
2.4124124124124124,0.22096582466517412
2.4224224224224224,0.23364665090718134
2.4324324324324325,0.16042785479312882
2.4424424424424425,0.17870338434438038
2.4524524524524525,0.30647757193510494
2.4624624624624625,0.521040957670944
2.4724724724724725,0.7680493430293334
2.4824824824824825,0.5749951671883158
2.4924924924924925,0.7702221547384581
2.5025025025025025,0.7328512374000672
2.5125125125125125,1.0185424985798635
2.5225225225225225,1.0018529341426514
2.5325325325325325,1.022527543390681
2.5425425425425425,1.1539995212113936
2.5525525525525525,0.927442092722169
2.5625625625625625,1.1557387206193568
2.5725725725725725,1.1770462209092711
2.5825825825825826,1.1584758282857646
2.5925925925925926,0.8617042661960609
2.6026026026026026,0.7689061819270149
2.6126126126126126,0.8996607065264345
2.6226226226226226,0.6211476970774759
2.6326326326326326,0.838304374248924
2.6426426426426426,0.7381922212106538
2.6526526526526526,0.6982521828781121
2.6626626626626626,0.3552455728283064
2.6726726726726726,0.2272058320430864
2.6826826826826826,0.006691178998716959
2.6926926926926926,-0.10565661921959447
2.7027027027027026,-0.3740940245645124
2.7127127127127126,-0.5357094370293984
2.7227227227227226,-0.5790281957854494
2.7327327327327327,-0.7577216593777539
2.7427427427427427,-0.7999279903346358
2.7527527527527527,-0.9242772936326504
2.7627627627627627,-0.9248542054021452
2.7727727727727727,-1.0074063379978573
2.7827827827827827,-1.009885100983822
2.7927927927927927,-1.0651045456056583
2.8028028028028027,-0.9983846111983905
2.8128128128128127,-0.876181087469042
2.8228228228228227,-0.9453152165785189
2.8328328328328327,-0.8494055916889808
2.8428428428428427,-0.8029682066823024
2.8528528528528527,-0.7773826835763309
2.8628628628628627,-0.7291379951285207
2.8728728728728727,-0.40559615594994514
2.8828828828828827,-0.6225415124030599
2.8928928928928928,-0.49965818005607915
2.9029029029029028,-0.3636329222713683
2.9129129129129128,-0.2863604093861375
2.9229229229229228,-0.368575459922223
2.932932932932933,-0.3524364719058042
2.942942942942943,-0.40954596590027104
2.952952952952953,-0.15292160024272336
2.962962962962963,-0.09233587135663805
2.972972972972973,-0.11993362473987912
2.982982982982983,-0.10059560082355738
2.992992992992993,-0.06665579109958544
3.003003003003003,-0.3185628240216983
3.013013013013013,-0.08765584520053155
3.023023023023023,-0.2868707987135823
3.033033033033033,-0.29367205532237495
3.043043043043043,-0.31706890781171687
3.053053053053053,-0.23495983887975658
3.063063063063063,-0.48442384792257914
3.073073073073073,-0.3632178378487617
3.083083083083083,-0.32515557260006733
3.093093093093093,-0.2652587229433468
3.103103103103103,-0.38228785751978306
3.113113113113113,-0.2152988300809557
3.123123123123123,-0.17080204310335112
3.133133133133133,-0.16422147732675524
3.143143143143143,0.06554595094634882
3.153153153153153,0.05040472674038052
3.163163163163163,0.0578317676918947
3.173173173173173,0.11446208402302499
3.183183183183183,0.2893186020347023
3.193193193193193,0.5434603874736332
3.203203203203203,0.37326245995846197
3.2132132132132134,0.8209572214970666
3.2232232232232234,0.6954377622209662
3.2332332332332334,1.2689911549488722
3.2432432432432434,1.0791576929951439
3.2532532532532534,0.956305701794785
3.2632632632632634,1.3349259939836016
3.2732732732732734,1.0877568183615023
3.2832832832832834,1.2423801825373657
3.2932932932932935,1.2196921917732353
3.3033033033033035,1.2357876297403383
3.3133133133133135,1.3991873976411386
3.3233233233233235,1.129417941642653
3.3333333333333335,1.2110861279439462
3.3433433433433435,1.011170004343955
3.3533533533533535,0.9125432591580009
3.3633633633633635,0.8408487132861978
3.3733733733733735,0.5963055444856837
3.3833833833833835,0.48646123739737573
3.3933933933933935,0.31352637765862557
3.4034034034034035,0.23530167553298875
3.4134134134134135,0.03411417524119138
3.4234234234234235,-0.06170619950247226
3.4334334334334335,-0.2437692830235741
3.4434434434434436,-0.18378789072836366
3.4534534534534536,-0.3453950142799931
3.4634634634634636,-0.35398723128228277
3.4734734734734736,-0.5123919288561155
3.4834834834834836,-0.695363242973142
3.4934934934934936,-0.7130282190867149
3.5035035035035036,-0.8225291158704087
3.5135135135135136,-0.723915420131181
3.5235235235235236,-0.7895247094297815
3.5335335335335336,-0.755023051894339
3.5435435435435436,-0.7431809903154264
3.5535535535535536,-0.7235111261163112
3.5635635635635636,-0.7805466252293648
3.5735735735735736,-0.690701947928855
3.5835835835835836,-0.6768951704979345
3.5935935935935936,-0.42182423964138027
3.6036036036036037,-0.43073072528268885
3.6136136136136137,-0.5567016492043745
3.6236236236236237,-0.45627165851760115
3.6336336336336337,-0.4215917363113637
3.6436436436436437,-0.23421741459188858
3.6536536536536537,-0.1732118475929541
3.6636636636636637,-0.33995397243295816
3.6736736736736737,-0.260664487195157
3.6836836836836837,-0.18178243226843852
3.6936936936936937,-0.32403148577325763
3.7037037037037037,-0.467399349325916
3.7137137137137137,-0.34867387157979607
3.7237237237237237,-0.5358928851113407
3.7337337337337337,-0.5604248911152947
3.7437437437437437,-0.5116656381685475
3.7537537537537538,-0.5567079908351629
3.7637637637637638,-0.5165573550959497
3.7737737737737738,-0.5860649254622983
3.7837837837837838,-0.4701547580128528
3.793793793793794,-0.5689224371258457
3.803803803803804,-0.50779364689559
3.813813813813814,-0.5849633696241632
3.823823823823824,-0.6714995247316083
3.833833833833834,-0.5297632209094028
3.843843843843844,-0.4094645282410594
3.853853853853854,-0.6191631059615277
3.863863863863864,-0.3951743404533662
3.873873873873874,-0.1502255267021211
3.883883883883884,0.14892341335315237
3.893893893893894,-0.007607502820866186
3.903903903903904,0.35780622802190626
3.913913913913914,0.4520947779501183
3.923923923923924,0.5666422508566537
3.933933933933934,0.5708731962642992
3.943943943943944,0.7935767699300211
3.953953953953954,0.6912398816018837
3.963963963963964,1.078997087324335
3.973973973973974,0.9901595189278125
3.983983983983984,1.1832971613423642
3.993993993993994,1.2191113762088361
4.004004004004004,1.312275938702846
4.014014014014014,1.2509928690275616
4.024024024024024,1.4507384111044241
4.034034034034034,1.1741601705514046
4.044044044044044,1.313251394020701
4.054054054054054,1.0353329506104085
4.064064064064064,0.993310807647812
4.074074074074074,0.9732839084813818
4.084084084084084,1.0219301036753525
4.094094094094094,0.8586705975418658
4.104104104104104,0.6546773623040726
4.114114114114114,0.7146141169106631
4.124124124124124,0.5785781386195938
4.134134134134134,0.33334441458474556
4.1441441441441444,0.25892237424332293
4.1541541541541545,-0.060301854272334976
4.1641641641641645,0.1440265899344776
4.1741741741741745,-0.3009046133844166
4.1841841841841845,-0.07823866872916552
4.1941941941941945,-0.35494587152955026
4.2042042042042045,-0.40997188144379626
4.2142142142142145,-0.47323251331012983
4.2242242242242245,-0.5603206034152659
4.2342342342342345,-0.45791304691156187
4.2442442442442445,-0.4115663217036618
4.2542542542542545,-0.3698790456094404
4.2642642642642645,-0.44066955986895595
4.2742742742742745,-0.2534931724939198
4.2842842842842845,-0.26869248911639043
4.2942942942942945,-0.24270745603385038
4.3043043043043046,-0.2790090640530137
4.314314314314315,-0.42346940218339113
4.324324324324325,-0.15755834391538096
4.334334334334335,-0.26860533650821206
4.344344344344345,-0.06891483197097434
4.354354354354355,-0.3227903753187844
4.364364364364365,-0.16567848067517582
4.374374374374375,-0.3213911494282412
4.384384384384385,-0.21081895040418702
4.394394394394395,-0.2472251670615891
4.404404404404405,-0.4408453585114982
4.414414414414415,-0.44644419078774733
4.424424424424425,-0.5439337732853896
4.434434434434435,-0.6148623099872943
4.444444444444445,-0.7084240319510426
4.454454454454455,-0.730097246535033
4.464464464464465,-0.6562317973276891
4.474474474474475,-0.7384767764323492
4.484484484484485,-0.903929768231785
4.494494494494495,-0.8201781025672978
4.504504504504505,-1.0479253698818976
4.514514514514515,-0.8130819846189521
4.524524524524525,-1.0185546447414058
4.534534534534535,-1.0173201584460438
4.544544544544545,-1.0865747127610992
4.554554554554555,-0.846206985153349
4.564564564564565,-0.9310844360761513
4.574574574574575,-0.6563860711869154
4.584584584584585,-0.6409109551967282
4.594594594594595,-0.33731122267166636
4.604604604604605,-0.610534419023
4.614614614614615,-0.3037858511017293
4.624624624624625,-0.041237521596473516
4.634634634634635,0.009481462530626893
4.644644644644645,0.12847868024876055
4.654654654654655,0.38986044538045606
4.664664664664665,0.5374388554129983
4.674674674674675,0.6769416097903246
4.684684684684685,0.6904597072021497
4.694694694694695,0.9154291707015647
